popFront,,168543707
popFront,,290758585
popFront,,443420284
popMiddle,,978926250
popFront,,690167928
popFront,,178074272
pushMiddle,233124333,
pushMiddle,709648185,
popMiddle,,709648185
popFront,,762003798
popMiddle,,233124333
popFront,,539383992
popMiddle,,963529802
pushMiddle,137717974,
pushMiddle,672255256,
pushFront,825291481,
pushFront,803488739,
pushBack,174774162,
popFront,,803488739
pushBack,527679615,
pushMiddle,317236022,
pushBack,477336962,
pushFront,599233641,
pushBack,22349259,
popFront,,599233641
popBack,,22349259
pushFront,50948381,
pushFront,837529396,
pushBack,643846111,
pushBack,489493904,
pushMiddle,43773558,
pushMiddle,548463203,
pushMiddle,738841936,
popMiddle,,738841936
popBack,,489493904
popBack,,643846111
pushMiddle,329332086,
pushMiddle,466542039,
popBack,,477336962
pushFront,906962101,
pushBack,574213936,
popBack,,574213936
popFront,,906962101
pushFront,65512294,
pushFront,526801931,
pushFront,581725391,
popMiddle,,672255256
popFront,,581725391
pushMiddle,537957986,
pushBack,806945436,
popBack,,806945436
popMiddle,,537957986
popBack,,527679615
popBack,,174774162
popBack,,414532524
popBack,,935475485
pushMiddle,299685788,
popBack,,834048884
popMiddle,,260177270
popFront,,526801931
pushMiddle,628930478,
pushFront,116529068,
pushFront,834872311,
popMiddle,,299685788
popBack,,110404320
pushBack,934070652,
popBack,,934070652
popFront,,834872311
popBack,,458781580
popMiddle,,673948997
popBack,,43773558
popMiddle,,2274441
popBack,,548463203
popBack,,329332086
pushFront,514428828,
pushFront,215834049,
pushFront,840221249,
popFront,,840221249
pushMiddle,997487847,
popMiddle,,997487847
popMiddle,,50948381
pushBack,964685678,
pushBack,564333095,
pushBack,113787629,
popFront,,215834049
pushBack,965273334,
popFront,,514428828
popFront,,116529068
pushMiddle,551998918,
pushBack,19682914,
popMiddle,,551998918
popMiddle,,317236022
pushMiddle,531410974,
pushFront,322839643,
popBack,,19682914
popMiddle,,137717974
popFront,,322839643
popBack,,965273334
pushFront,361747567,
popMiddle,,628930478
pushFront,225122871,
popMiddle,,431826305
pushMiddle,504717979,
pushBack,503414677,
popMiddle,,504717979
pushMiddle,820938685,
popFront,,225122871
popFront,,361747567
popMiddle,,531410974
popBack,,503414677
popMiddle,,820938685
popBack,,113787629
popMiddle,,825291481
pushBack,11575115,
popFront,,65512294
popMiddle,,964685678
pushBack,65966279,
popMiddle,,564333095
popBack,,65966279
pushBack,887036815,
pushBack,801088772,
pushBack,232818614,
pushBack,834754370,
popBack,,834754370
popMiddle,,11575115
pushMiddle,222051981,
popMiddle,,222051981
pushMiddle,59100693,
pushBack,203244218,
popMiddle,,887036815
pushMiddle,348796196,
pushBack,493541616,
popMiddle,,348796196
pushMiddle,650689230,
pushFront,179896855,
popFront,,179896855
popFront,,837529396
pushFront,48041808,
pushBack,450457593,
pushMiddle,957508144,
pushFront,90349723,
popMiddle,,957508144
popFront,,90349723
pushBack,109386353,
popFront,,48041808
pushMiddle,868707686,
popMiddle,,868707686
pushBack,759233231,
pushBack,385169510,
pushMiddle,5474929,
pushMiddle,943560650,
popMiddle,,943560650
popMiddle,,5474929
popMiddle,,203244218
pushBack,76283021,
pushFront,365986876,
pushMiddle,212548834,
popFront,,365986876
popMiddle,,212548834

pushBack,464601158,
popBack,,464601158
pushMiddle,202628330,
popBack,,202628330
pushBack,596468168,
pushFront,72828782,
popMiddle,,72828782
popBack,,596468168
pushMiddle,129652860,
pushMiddle,520464444,
pushMiddle,827441149,
popFront,,520464444
popFront,,827441149
pushBack,162530924,
pushMiddle,246339080,
pushMiddle,70132265,
popMiddle,,70132265
pushBack,94317773,
popBack,,94317773
popFront,,129652860
popMiddle,,246339080
pushFront,326671637,
pushBack,36509078,
popFront,,326671637
popFront,,162530924
pushBack,205785824,
popBack,,205785824
popMiddle,,36509078
pushFront,521687082,
popMiddle,,521687082
pushFront,396696887,
pushMiddle,523140311,
pushBack,390087993,
pushFront,823833850,
pushFront,610187201,
pushMiddle,932617667,
popMiddle,,932617667
pushBack,681053183,
pushMiddle,820474543,
pushBack,301759163,
popMiddle,,820474543
pushBack,671998168,
pushMiddle,82489863,
pushBack,52605195,
popFront,,610187201
popMiddle,,390087993
popMiddle,,82489863
pushBack,643857749,
pushMiddle,571649193,
popBack,,643857749
pushMiddle,584660884,
pushBack,521744680,
popMiddle,,584660884
pushBack,814272089,
pushMiddle,234545546,
popMiddle,,234545546
pushFront,815944662,
popMiddle,,571649193
pushBack,349479647,
popFront,,815944662
popBack,,349479647
pushBack,243599160,
popBack,,243599160
pushBack,725688168,
popMiddle,,301759163
pushFront,42000736,
popMiddle,,681053183
pushMiddle,648916019,
popFront,,42000736
popFront,,823833850
popBack,,725688168
popFront,,523140311
pushBack,900206927,
pushBack,650979048,
popMiddle,,52605195
popBack,,650979048
pushFront,50108536,
pushFront,677466582,
pushBack,4813793,
pushFront,339933386,
popMiddle,,648916019
pushBack,485108371,
pushFront,154093794,
pushMiddle,2793042,
pushBack,731622713,
pushFront,881172389,
popMiddle,,2793042
pushFront,455020184,
popMiddle,,396696887
popBack,,731622713
popFront,,455020184
popMiddle,,671998168
popMiddle,,50108536
pushMiddle,305588822,
pushBack,52126,
popFront,,881172389
pushFront,58335040,
pushBack,423603087,
pushBack,173273227,
pushFront,378598951,
popFront,,378598951
popBack,,173273227
pushBack,956289972,
pushFront,646851053,
popBack,,956289972
popFront,,646851053
popFront,,58335040
popBack,,423603087
pushBack,764948740,
popFront,,154093794
popFront,,339933386
pushFront,231992147,
pushMiddle,620228450,
pushBack,168909717,
popBack,,168909717
popMiddle,,620228450
pushMiddle,926575824,
pushFront,485288652,
popMiddle,,814272089
popBack,,764948740
popFront,,485288652
popMiddle,,926575824
popMiddle,,521744680
pushMiddle,944854099,
popMiddle,,944854099
popFront,,231992147
pushBack,709962776,
popBack,,709962776
popFront,,677466582
pushMiddle,90906526,
popBack,,52126
pushMiddle,837439452,
popBack,,485108371
pushMiddle,361892672,
popMiddle,,361892672
popMiddle,,837439452
popBack,,4813793
pushFront,418394471,
pushFront,525097186,
popMiddle,,305588822
popFront,,525097186
popMiddle,,900206927
popMiddle,,418394471
popBack,,90906526
pushMiddle,946107682,
pushMiddle,764497504,
popBack,,946107682
popFront,,764497504
pushFront,668575969,
popFront,,668575969
pushMiddle,956188898,
pushMiddle,256714124,
popMiddle,,256714124
popFront,,956188898
popMiddle,,-1
pushBack,832069114,
pushMiddle,857426129,
pushBack,351937044,
pushBack,607749005,
pushMiddle,805754092,
pushMiddle,747259775,
popMiddle,,747259775
pushMiddle,52063631,
pushMiddle,846395995,
popFront,,857426129
popBack,,607749005
pushMiddle,902104209,
pushMiddle,158476944,
pushMiddle,184019631,
popMiddle,,184019631
popFront,,832069114
pushMiddle,731451302,
pushFront,185514702,
popMiddle,,158476944
popBack,,351937044
pushFront,544055748,
pushFront,822218048,
popFront,,822218048
popBack,,805754092
popFront,,544055748
pushMiddle,624948390,
popFront,,185514702
popMiddle,,902104209
pushBack,118434676,
popFront,,52063631
popBack,,118434676
pushBack,266795554,
pushFront,584036136,
popMiddle,,731451302
pushBack,510206378,
pushFront,838867066,
popFront,,838867066
pushMiddle,9599446,
popBack,,510206378
pushFront,238953509,
popBack,,266795554
pushBack,600857634,
popBack,,600857634
pushBack,306749892,
pushBack,925670695,
popBack,,925670695
popFront,,238953509
popBack,,306749892
pushMiddle,333282436,
pushBack,665961616,
popFront,,584036136
popFront,,624948390
popBack,,665961616
popMiddle,,9599446
popFront,,333282436
pushMiddle,604990578,
popMiddle,,604990578
popBack,,846395995
pushFront,114347349,
pushBack,231714107,
popFront,,114347349
pushMiddle,747362301,
popFront,,747362301
popBack,,231714107
popMiddle,,-1
popFront,,-1
pushMiddle,28953385,
popMiddle,,28953385
popBack,,-1
popBack,,-1
popBack,,-1
pushBack,315019274,
popMiddle,,315019274
pushMiddle,984774000,
pushFront,235154638,
pushBack,437947795,
popMiddle,,984774000
popMiddle,,235154638
popMiddle,,437947795
pushFront,675746223,
popFront,,675746223
popMiddle,,-1
pushMiddle,31583557,
popBack,,31583557
pushBack,453432595,
pushBack,968781725,
pushFront,85196523,
pushBack,497289310,
popBack,,497289310
popBack,,968781725
pushMiddle,838660912,
pushMiddle,416055273,
popBack,,453432595
popBack,,838660912
popFront,,85196523
popBack,,416055273
popMiddle,,-1
pushMiddle,939349375,
pushMiddle,357484624,
popBack,,939349375
popBack,,357484624
pushFront,163080512,
pushFront,494759274,
popFront,,494759274
popFront,,163080512
popMiddle,,-1
pushMiddle,451917046,
pushMiddle,646912154,
pushMiddle,48184475,
pushFront,25084303,
pushFront,425276803,
pushBack,860203760,
pushMiddle,744585049,
pushFront,502306821,
popBack,,860203760
popBack,,451917046
popMiddle,,25084303
popMiddle,,646912154
popFront,,502306821
pushFront,895096819,
popMiddle,,425276803
pushMiddle,121141843,
pushMiddle,946136731,
popBack,,48184475
pushMiddle,437412985,
popBack,,744585049
popFront,,895096819
popFront,,121141843
popMiddle,,437412985
popMiddle,,946136731
pushMiddle,413817199,
pushBack,289522949,
pushFront,998314569,
popFront,,998314569
pushMiddle,18388072,
popMiddle,,18388072
popFront,,413817199
popBack,,289522949
pushMiddle,688911250,
popMiddle,,688911250
popFront,,-1
pushFront,301465801,
popFront,,301465801
popBack,,-1
popFront,,-1
popFront,,-1
popBack,,-1
popFront,,-1
popBack,,-1
pushFront,351083247,
pushMiddle,530401097,
pushFront,208754313,
popMiddle,,530401097
pushFront,486188168,
popBack,,351083247
pushMiddle,263176708,
pushBack,398005284,
pushBack,984706282,
popMiddle,,208754313
pushBack,164509830,
pushMiddle,64942602,
popFront,,486188168
pushBack,919570308,
popBack,,919570308
pushFront,202276097,
pushMiddle,928364029,
pushMiddle,656853182,
pushFront,551169540,
popBack,,164509830
pushFront,618668194,
pushFront,165759804,
popMiddle,,263176708
popBack,,984706282
popBack,,398005284
pushBack,193336454,
popBack,,193336454
popBack,,928364029
popBack,,656853182
popMiddle,,551169540
pushFront,944283679,
popFront,,944283679
popFront,,165759804
pushMiddle,636726076,
popFront,,618668194
popFront,,636726076
pushFront,310791535,
popBack,,64942602
popBack,,202276097
popBack,,310791535
popBack,,-1
popBack,,-1
pushFront,450122347,
pushMiddle,162123849,
popBack,,450122347
popFront,,162123849
popBack,,-1
pushMiddle,330499773,
pushBack,568734904,
popBack,,568734904
pushFront,217260455,
popFront,,217260455
pushBack,214493390,
pushMiddle,18812514,
popFront,,330499773
popFront,,18812514
pushMiddle,585671907,
popFront,,585671907
popMiddle,,214493390
pushBack,889760323,
popBack,,889760323
popMiddle,,-1
popFront,,-1
popBack,,-1
pushFront,118771296,
pushFront,56705060,
pushFront,854444538,
popFront,,854444538
pushBack,119617465,
pushBack,585471979,
popBack,,585471979
pushFront,574328128,
popFront,,574328128
pushFront,756634399,
pushBack,995296730,
popMiddle,,118771296
pushMiddle,79768114,
pushBack,339675626,
pushFront,92125054,
popMiddle,,79768114
pushFront,536592113,
popBack,,339675626
pushBack,334476707,
popFront,,536592113
popMiddle,,56705060
popBack,,334476707
pushBack,783016207,
popMiddle,,119617465
pushFront,285385449,
popBack,,783016207
popFront,,285385449
pushBack,623689018,
pushFront,794148253,
pushFront,962033198,
popBack,,623689018
pushFront,898439275,
popFront,,898439275
pushMiddle,133519468,
pushMiddle,857815685,
popMiddle,,857815685
popBack,,995296730
popBack,,756634399
pushBack,866276733,
pushBack,162825866,
popFront,,962033198
popMiddle,,92125054
pushBack,668046063,
pushMiddle,355495550,
pushBack,389277921,
pushFront,358201318,
pushMiddle,871150505,
pushBack,537853306,
popMiddle,,871150505
popBack,,537853306
pushFront,577613686,
popFront,,577613686
pushFront,815691914,
popFront,,815691914
popFront,,358201318
pushMiddle,178827313,
pushFront,831227297,
popMiddle,,178827313
pushBack,2566599,
pushFront,185938078,
pushBack,635867090,
pushFront,943239498,
pushMiddle,864123531,
popBack,,635867090
popMiddle,,355495550
popFront,,943239498
popMiddle,,864123531
popMiddle,,866276733
pushFront,113491096,
popBack,,2566599
pushMiddle,222458073,
popFront,,113491096
pushFront,291224165,
pushBack,329814812,
pushMiddle,690043880,
popBack,,329814812
popFront,,291224165
popFront,,185938078
popFront,,831227297
pushFront,612611928,
pushBack,608797462,
popMiddle,,133519468
pushMiddle,41507573,
popMiddle,,41507573
pushBack,678935141,
pushFront,740214365,
pushMiddle,597569418,
pushBack,316094256,
popFront,,740214365
pushFront,905615371,
popBack,,316094256
pushFront,67443079,
pushMiddle,128297180,
pushMiddle,80261403,
popBack,,678935141
pushMiddle,621311173,
popBack,,608797462
popBack,,389277921
pushFront,832770505,
popMiddle,,690043880
popBack,,668046063
popFront,,832770505
popFront,,67443079
pushBack,340031984,
popFront,,905615371
pushFront,97646999,
pushBack,799653685,
pushMiddle,525661401,
popMiddle,,525661401
pushMiddle,287710576,
pushFront,136332167,
popMiddle,,287710576
popFront,,136332167
popMiddle,,80261403
popFront,,97646999
popBack,,799653685
pushFront,713283375,
popFront,,713283375
popMiddle,,621311173
popBack,,340031984
popMiddle,,222458073
pushBack,542218371,
popBack,,542218371
popBack,,162825866
popBack,,597569418
popBack,,128297180
popBack,,794148253
pushMiddle,598572839,
popMiddle,,598572839
pushBack,185509645,
popFront,,612611928
pushBack,262533197,
popMiddle,,185509645
pushFront,584024101,
popFront,,584024101
pushBack,750587525,
popFront,,262533197
pushFront,962325420,
popMiddle,,962325420
pushBack,158596185,
pushFront,425363060,
pushBack,361031544,
pushMiddle,839487581,
pushFront,220258119,
popFront,,220258119
pushFront,578868624,
popFront,,578868624
popBack,,361031544
popBack,,158596185
popMiddle,,750587525
popFront,,425363060
pushFront,575616924,
pushBack,706233246,
popMiddle,,839487581
popBack,,706233246
popMiddle,,575616924
popMiddle,,-1
popMiddle,,-1
pushFront,813401829,
popFront,,813401829
popFront,,-1
popBack,,-1
pushBack,950801464,
popFront,,950801464
pushBack,714520246,
pushBack,214734295,
pushFront,671336569,
popMiddle,,714520246
popBack,,214734295
popBack,,671336569
pushMiddle,21408310,
popMiddle,,21408310
popMiddle,,-1
popFront,,-1
pushFront,408092239,
pushFront,115387369,
popBack,,408092239
popFront,,115387369
popMiddle,,-1
popFront,,-1
pushFront,424609508,
popBack,,424609508
pushMiddle,630676154,
pushBack,847298890,
pushFront,369268990,
pushFront,300604992,
popFront,,300604992
pushBack,899272736,
pushMiddle,530658987,
popFront,,369268990
popBack,,899272736
pushBack,8756334,
popBack,,8756334
pushBack,692415376,
popFront,,630676154
popMiddle,,847298890
pushMiddle,841371578,
pushBack,123263137,
popFront,,530658987
pushMiddle,912263444,
popMiddle,,912263444
popBack,,123263137
pushBack,878905098,
popFront,,841371578
pushMiddle,48599779,
popFront,,692415376
popBack,,878905098
pushFront,601122432,
pushFront,943233839,
pushBack,271622834,
pushFront,342769756,
pushFront,391764321,
pushMiddle,679932098,
pushMiddle,586725676,
pushMiddle,960946725,
popBack,,271622834
pushMiddle,576718683,
popMiddle,,576718683
pushFront,784114110,
popFront,,784114110
popFront,,391764321
pushMiddle,703365747,
popMiddle,,703365747
pushBack,732758446,
pushMiddle,449001288,
pushBack,101112797,
popFront,,342769756
pushBack,770339329,
pushFront,998249998,
popFront,,998249998
popFront,,943233839
pushFront,461738055,
popFront,,461738055
popFront,,586725676
pushFront,140899210,
popMiddle,,601122432
pushFront,815719600,
pushBack,304258754,
pushMiddle,802578743,
popFront,,815719600
pushFront,798100306,
popBack,,304258754
popMiddle,,679932098
popBack,,770339329
pushFront,194602571,
popBack,,101112797
popMiddle,,960946725
popMiddle,,449001288
popMiddle,,140899210
popFront,,194602571
pushMiddle,63056451,
popFront,,798100306
popBack,,732758446
popMiddle,,63056451
popMiddle,,802578743
pushFront,166962796,
pushFront,51360110,
popFront,,51360110
pushBack,732740249,
pushBack,294124465,
pushMiddle,813948601,
pushMiddle,818028205,
pushFront,102874285,
pushMiddle,503991763,
popMiddle,,503991763
pushBack,371896539,
popMiddle,,818028205
popBack,,371896539
pushMiddle,403070895,

popBack,,-1
popFront,,-1
pushBack,264287367,
popBack,,264287367
pushMiddle,167256797,
pushMiddle,192263780,
popFront,,192263780
pushFront,143824192,
pushBack,862124492,
popBack,,862124492
popBack,,167256797
popBack,,143824192
popBack,,-1
pushMiddle,788060438,
popBack,,788060438
popFront,,-1
pushMiddle,410578941,
popFront,,410578941
pushBack,948436236,
popMiddle,,948436236
popBack,,-1
pushFront,512446026,
pushMiddle,443106955,
pushMiddle,401770820,
pushFront,446614317,
popBack,,512446026
popMiddle,,443106955
pushBack,865898668,
popMiddle,,401770820
popBack,,865898668
pushBack,793975726,
popMiddle,,446614317
pushBack,244967808,
pushBack,178245490,
pushFront,389865995,
pushFront,518466484,
pushMiddle,800278294,
popBack,,178245490
popFront,,518466484
popBack,,244967808
pushMiddle,11159671,
pushMiddle,880953006,
pushFront,993424002,
pushFront,84087382,
pushMiddle,251410972,
popBack,,793975726
pushBack,278840502,
popMiddle,,251410972
popBack,,278840502
popFront,,84087382
popBack,,800278294
popFront,,993424002
pushBack,713059079,
popMiddle,,11159671
popFront,,389865995
pushFront,61263167,
pushBack,112916218,
pushBack,713876929,
popMiddle,,713059079
popMiddle,,880953006
popFront,,61263167
popBack,,713876929
popBack,,112916218
pushFront,654453501,
popBack,,654453501
pushBack,404101443,
pushMiddle,994768411,
pushBack,958476295,
popBack,,958476295
popBack,,404101443
pushMiddle,403071955,
popMiddle,,403071955
pushBack,442046942,
popMiddle,,994768411
popMiddle,,442046942
pushBack,995341684,
popMiddle,,995341684
pushFront,424134726,
popFront,,424134726
pushMiddle,302141209,
pushBack,843632168,
popFront,,302141209
popBack,,843632168
pushBack,201084474,
pushMiddle,718912510,
popFront,,718912510
popMiddle,,201084474
popFront,,-1
pushFront,347056413,
pushMiddle,968368250,
pushFront,719589680,
pushMiddle,635214346,
popFront,,719589680
pushBack,355787490,
pushFront,292798970,
popMiddle,,968368250
popBack,,355787490
pushBack,589301369,
pushFront,654405103,
popFront,,654405103
popBack,,589301369
pushFront,752946549,
pushMiddle,781792267,
popMiddle,,781792267
popMiddle,,292798970
popFront,,752946549
pushBack,310767681,
pushFront,135262938,
pushFront,416705066,
popMiddle,,635214346
popFront,,416705066
pushBack,555357169,
pushBack,238995862,
popFront,,135262938
pushFront,971116892,
pushMiddle,562786622,
popMiddle,,562786622
pushBack,768853292,
pushFront,296371986,
popFront,,296371986
pushFront,237377998,
pushFront,630600192,
popBack,,768853292
popMiddle,,347056413
popFront,,630600192
popMiddle,,310767681
pushFront,46255133,
popMiddle,,971116892
pushMiddle,359921301,
popBack,,238995862
popFront,,46255133
popFront,,237377998
popMiddle,,359921301
pushBack,186207142,
popBack,,186207142
pushBack,121795000,
pushMiddle,134721597,
pushFront,908390195,
popFront,,908390195
pushFront,906160847,
pushFront,527184741,
pushMiddle,679947471,
popFront,,527184741
popBack,,121795000
popBack,,134721597
popFront,,906160847
popFront,,679947471
popMiddle,,555357169
pushFront,571296708,
popMiddle,,571296708
popFront,,-1
popFront,,-1
pushMiddle,695812060,
pushBack,535856272,
pushMiddle,215131924,
pushBack,824013396,
pushMiddle,687090805,
pushBack,417932794,
pushFront,83473137,
pushBack,655244843,
popMiddle,,687090805
popFront,,83473137
popMiddle,,535856272
pushMiddle,986217228,
popFront,,695812060
popMiddle,,824013396
popFront,,215131924
popBack,,655244843
pushMiddle,720130734,
pushBack,701769404,
pushBack,708908145,
pushMiddle,87617446,
popMiddle,,87617446
pushFront,703969078,
pushMiddle,483393842,
popFront,,703969078
popBack,,708908145
popMiddle,,483393842
popBack,,701769404
popMiddle,,720130734
popBack,,417932794
popFront,,986217228
popFront,,-1
pushBack,574019594,
popBack,,574019594
pushFront,751789475,
popBack,,751789475
popFront,,-1
pushBack,560186606,
popFront,,560186606
popMiddle,,-1
pushFront,638336657,
pushMiddle,476432277,
popMiddle,,476432277
popFront,,638336657
pushMiddle,351991463,
popFront,,351991463
pushBack,714728154,
pushFront,186776364,
pushFront,773649793,
popFront,,773649793
popFront,,186776364
popFront,,714728154
pushMiddle,329961053,
pushMiddle,389208364,
popFront,,389208364
pushBack,992766869,
popBack,,992766869
popBack,,329961053
pushFront,974611378,
pushMiddle,161102625,
popMiddle,,161102625
popMiddle,,974611378
pushBack,429513447,
pushBack,803777545,
popMiddle,,429513447
popMiddle,,803777545
popMiddle,,-1
popBack,,-1
pushMiddle,959807275,
pushFront,573207264,
pushMiddle,179039341,
pushBack,269759563,
popBack,,269759563
popMiddle,,179039341
popFront,,573207264
popFront,,959807275
popMiddle,,-1
pushMiddle,121979954,
popBack,,121979954
pushFront,185371814,
pushMiddle,318688810,
popMiddle,,318688810
popFront,,185371814
pushFront,398900160,
pushFront,10777777,
pushFront,820961997,
popFront,,820961997
pushFront,533269135,
popFront,,533269135
pushMiddle,103434994,
pushBack,841664785,
popFront,,10777777
popFront,,103434994
pushMiddle,942846078,
pushFront,928666365,
pushFront,806589923,
pushFront,547289973,
pushMiddle,458660183,
pushFront,127548617,
popFront,,127548617
popFront,,547289973
pushBack,976643622,
pushMiddle,777541182,
popMiddle,,777541182
pushMiddle,38199696,
popFront,,806589923
popBack,,976643622
popMiddle,,38199696
pushMiddle,847882979,
pushBack,546201513,
pushFront,565624142,
popBack,,546201513
pushMiddle,963973539,
popMiddle,,963973539
popFront,,565624142
popMiddle,,847882979
popFront,,928666365
pushFront,125361114,
popBack,,841664785
pushBack,853507068,
pushBack,516116775,
popFront,,125361114
popBack,,516116775
pushBack,893924500,
pushBack,235709318,
pushFront,273256117,
popFront,,273256117
popMiddle,,942846078
pushBack,404278267,
popFront,,458660183
pushBack,984817142,
popFront,,398900160
pushMiddle,979800318,
popMiddle,,979800318
popBack,,984817142
popMiddle,,893924500
pushFront,846138221,
pushMiddle,962840775,
pushMiddle,969181728,
popBack,,404278267
popBack,,235709318
pushBack,101689325,
popMiddle,,969181728
popMiddle,,853507068
pushMiddle,254400911,
popFront,,846138221
pushBack,87661897,
pushBack,276496900,
popMiddle,,101689325
popFront,,254400911
popBack,,276496900
pushMiddle,198431229,
pushBack,550017369,
popFront,,962840775
pushMiddle,483786904,
popFront,,198431229
popMiddle,,87661897
pushMiddle,671958677,
popFront,,483786904
popBack,,550017369
pushBack,765967115,
popBack,,765967115
pushFront,712635642,
popFront,,712635642
popMiddle,,671958677
pushFront,113022996,
pushFront,992803829,
pushFront,128317836,
pushBack,335919474,
pushMiddle,19626376,
pushBack,360016481,
popMiddle,,19626376
pushMiddle,864682932,
pushBack,906622281,
popBack,,906622281
popFront,,128317836
pushBack,921573567,
popBack,,921573567
popFront,,992803829
pushBack,156733951,
pushFront,212727846,
pushMiddle,755453985,
popMiddle,,755453985
popMiddle,,113022996
popMiddle,,335919474
pushFront,51838697,
pushBack,108052745,
popFront,,51838697
popFront,,212727846
pushMiddle,99755645,
pushBack,934035415,
pushMiddle,156294146,
popFront,,864682932
pushBack,337921481,
popBack,,337921481
popMiddle,,156294146
popMiddle,,156733951
popMiddle,,99755645
popMiddle,,108052745
popBack,,934035415
pushMiddle,872718305,
popMiddle,,872718305
popBack,,360016481
pushBack,347921282,
pushBack,343386222,
popFront,,347921282
pushFront,943876002,
popMiddle,,943876002
pushFront,878360812,
popMiddle,,878360812
popBack,,343386222
pushBack,812423770,
pushFront,943706243,
pushMiddle,76609832,
pushBack,46484035,
popFront,,943706243
popFront,,76609832
pushMiddle,471214336,
popFront,,812423770
pushBack,867998896,
popMiddle,,46484035
pushBack,72573871,
popMiddle,,867998896
popFront,,471214336
pushFront,890580836,
popFront,,890580836
pushFront,873874542,
pushFront,844263326,
pushMiddle,489801869,
pushBack,397287263,
pushFront,235911592,
popFront,,235911592
pushMiddle,461037870,
popBack,,397287263
pushBack,515295315,
pushFront,993906441,
popMiddle,,461037870
popBack,,515295315
popBack,,72573871
pushFront,483817263,
pushFront,126365941,
pushBack,219456437,
pushMiddle,81643885,
popMiddle,,81643885
pushFront,404482903,
popFront,,404482903
pushFront,757342548,
popMiddle,,993906441
pushBack,839535755,
popBack,,839535755
pushMiddle,458652862,
popBack,,219456437
popBack,,873874542
popFront,,757342548
pushFront,586793781,
popMiddle,,483817263
pushFront,789381400,
popFront,,789381400
pushFront,927796160,
popMiddle,,126365941
popFront,,927796160
pushMiddle,518557522,
popBack,,489801869
popFront,,586793781
popFront,,458652862
popFront,,518557522
pushMiddle,691829938,
popFront,,691829938
pushMiddle,289049301,
pushMiddle,903603664,
popMiddle,,903603664
pushFront,481811496,
pushBack,514904014,
popFront,,481811496
popFront,,289049301
pushMiddle,484982924,
popBack,,514904014
popBack,,484982924
popMiddle,,844263326
popFront,,-1
popFront,,-1
pushBack,373063501,
popFront,,373063501
pushFront,201423827,
popFront,,201423827
pushMiddle,489479421,
pushBack,672332811,
pushFront,269562434,
pushFront,213684533,
popFront,,213684533
popMiddle,,489479421
popFront,,269562434
popFront,,672332811
popMiddle,,-1
popFront,,-1
pushBack,639112388,
popMiddle,,639112388
popBack,,-1
popBack,,-1
pushMiddle,467069692,
popFront,,467069692
popMiddle,,-1
pushFront,114553010,
popFront,,114553010
popFront,,-1
popFront,,-1
popMiddle,,-1
pushFront,884463708,
pushFront,375735469,
pushBack,859021538,
popMiddle,,884463708
pushBack,200379677,
popMiddle,,859021538
popFront,,375735469
popFront,,200379677
popFront,,-1
popBack,,-1
popMiddle,,-1
pushBack,52430729,
pushMiddle,895596735,
popFront,,895596735
popBack,,52430729
popBack,,-1
pushFront,96897088,
popBack,,96897088
popMiddle,,-1
pushFront,37529731,
pushFront,559379807,
pushMiddle,235191987,
popFront,,559379807
popMiddle,,235191987
popBack,,37529731
pushBack,677862927,
pushMiddle,973138169,
popMiddle,,973138169
pushBack,562198131,
popFront,,677862927
pushFront,462830246,
popMiddle,,462830246
pushBack,91782207,
pushBack,291066069,
pushBack,94395146,
popBack,,94395146
popBack,,291066069
pushBack,6792347,
popBack,,6792347
popFront,,562198131
popFront,,91782207
pushFront,700328997,
pushBack,108475113,
popBack,,108475113
popFront,,700328997
popFront,,-1
popFront,,-1
popBack,,-1
pushMiddle,290596269,
pushBack,656595094,
pushFront,671039357,
pushFront,87364338,
popBack,,656595094
pushMiddle,32535693,
popFront,,87364338
popFront,,32535693
popFront,,671039357
pushBack,879985758,
popFront,,290596269
popBack,,879985758
pushMiddle,675538719,
popFront,,675538719
popBack,,-1
popMiddle,,-1
pushFront,145826465,
pushMiddle,193234545,
pushBack,24273073,
popMiddle,,145826465
popFront,,193234545
popBack,,24273073
popBack,,-1
pushBack,95333154,
pushFront,539033453,
popBack,,95333154
popMiddle,,539033453
pushFront,120940218,
pushMiddle,347134931,
pushMiddle,809903422,
popMiddle,,809903422
popBack,,120940218
pushFront,875173405,
pushFront,343681883,
pushMiddle,767949661,
pushFront,961282617,
popFront,,961282617
pushBack,799706990,
popMiddle,,875173405
pushMiddle,967419412,
popMiddle,,967419412
pushBack,714786348,
popBack,,714786348
popBack,,799706990
pushBack,363732796,
pushFront,161971857,
popFront,,161971857
popBack,,363732796
pushBack,18256170,
popBack,,18256170
popBack,,347134931
pushMiddle,156249105,
popBack,,767949661
popMiddle,,343681883
pushBack,161931357,
popFront,,156249105
pushBack,807223205,
pushBack,80995283,
pushMiddle,665560947,
pushMiddle,106294155,
popFront,,161931357
pushMiddle,131186009,
popMiddle,,131186009
popMiddle,,106294155
pushMiddle,482089800,
popFront,,665560947
pushFront,429307325,
pushMiddle,906347169,
pushBack,407081980,
pushBack,429174097,
popFront,,429307325
popFront,,482089800
popBack,,429174097
pushFront,107333961,
popBack,,407081980
pushMiddle,558983399,
pushMiddle,315599790,
popMiddle,,315599790
popMiddle,,558983399
pushMiddle,117178046,
pushBack,356644738,
pushFront,493600714,
pushMiddle,327225553,
pushMiddle,103663772,
pushFront,648741897,
